Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
42581,-1.218363683,-1.281704976,2.077523364,0.062479678,0.211920595,2.399440705,-0.177210133,0.748925581,0.454048833,-0.600189203,1.454712976,0.517609851,-1.095523369,-0.277843953,0.699565173,-1.557628994,1.329577395,-1.505886165,0.42620322,0.64989951,0.069464871,0.125727208,0.517958115,-1.325904963,-0.248923985,1.22732194,-0.233713179,-0.242727945,217.36,0
42581,-0.577528477,1.324481761,1.789583292,2.181876061,0.204166338,-0.284477464,0.899724884,-0.349799995,-0.930722418,0.995465302,-0.604727506,-0.792476524,-0.569675755,0.047614323,0.78180917,0.320465782,-0.5029205,-0.187161673,-0.098049291,-0.07299854,-0.141843464,-0.441807599,0.038943972,0.330513061,-0.782683616,-0.33653478,-0.40144844,-0.050811846,25.06,0
42582,-2.01248933,-0.078268864,1.264140584,-1.662646862,-0.773770901,-0.420081944,-0.52575206,-3.024857557,-0.79284972,-0.04341804,-1.011189234,-0.629805285,-0.735143568,-0.03784906,-0.028116228,-0.350642153,-0.827796474,1.397546234,-2.863672464,-0.205406929,-1.555075678,0.375902424,-0.562322254,0.411226479,-0.228027716,0.273768155,-0.018522636,0.126655805,204.9,0
42582,1.544760571,-1.297099478,0.077084421,-1.81448656,-1.047466574,0.491893453,-1.439484297,0.170089118,-1.58669698,1.620332315,-0.533595336,-1.323118985,-0.197391353,-0.201317932,0.378595239,0.600165899,-0.447586295,1.493132407,0.500814907,-0.282929901,-0.124067963,-0.056337615,-0.228722091,-1.421146926,0.501074997,-0.012404183,0.036085486,0.000382963,28.8,0
42583,-0.22983278,0.746036274,-0.190578986,-0.102698144,2.685409936,3.511495161,0.149809303,0.842920931,-0.86217455,-0.100317313,-0.259196382,-0.333852512,-0.013310767,0.50938914,1.407819216,-0.118250978,-0.558301077,0.596035716,1.124395312,0.197069711,0.09971695,0.167240502,-0.219447725,1.011676345,0.033606538,-0.241953097,0.159093893,0.14263555,9.99,0
42583,1.28527865,0.578444225,0.190089346,2.147715136,0.462825929,0.26630079,0.089147945,-0.006760049,-0.632476972,0.674926392,-1.744625781,-0.536680227,0.238933872,0.212879206,0.668174246,1.185720542,-1.154801957,-0.008628456,-0.393536133,-0.111768635,-0.342323537,-1.058450596,-0.026065189,-1.064619876,0.433779564,-0.179166134,-0.008797909,0.014321843,2.35,0
42583,0.989600909,-0.141257808,0.148342519,1.15097104,-0.304732774,-0.339337623,0.114154426,-0.010052468,-0.128747067,0.207203446,0.830688653,0.276788338,-0.85910438,0.708295794,0.373615889,0.500505286,-0.79037819,0.668063776,-0.09059608,0.059638875,0.160096981,0.169458104,-0.254241351,-0.00437342,0.615413924,-0.287204732,-0.013812659,0.02685934,120.4,0
42583,-8.971343254,-8.646807974,0.714288256,2.649096497,6.32089357,-4.553759523,-6.562950978,-4.36926636,1.937428791,0.571168407,-0.652883586,1.437341045,0.051138672,-0.198370191,-0.138058478,0.516533905,0.06766735,-1.196078268,-0.161968245,-3.38261247,-1.878533418,-1.018189787,-9.999240653,1.301423853,-1.346986828,0.559399014,3.176479055,-1.002315547,1217.56,0
42583,1.17724095,-0.62843377,1.276545187,0.752893723,-1.307154274,0.35180292,-1.035781116,0.226337571,-0.200754088,0.61547822,-0.845490129,0.142561056,0.113304465,-0.444042093,0.263124327,-1.6652011,0.283574234,0.852666956,-1.390233472,-0.544367825,-0.387749452,-0.467920169,0.094589565,0.035376867,0.210895986,-0.363563697,0.108340711,0.042938269,29.99,0
42584,-0.369725228,-0.420654217,0.725675004,-2.834128877,0.065551327,0.261637865,0.219353638,0.068146598,-2.890763399,0.83995121,0.257641071,-0.666503257,0.492994455,-0.081843884,-0.684047988,-0.166451441,-0.045885045,-0.035697545,-0.162745336,-0.198628027,-0.4218799,-1.071571721,0.090951508,-1.229362956,-0.213135911,-0.629038627,0.086506788,0.10326024,69.84,0
42585,0.875127451,-0.458188363,1.083894094,1.129629235,-0.679142777,0.959492001,-0.73462084,0.520900398,0.616161015,-0.076478294,1.324299418,0.724602588,-1.031387945,0.245127128,0.535808503,-0.078499641,-0.02526689,-0.226701412,-0.802157324,-0.078459142,0.12317858,0.298434681,-0.010081209,-0.305355963,0.145745566,-0.377811218,0.074898307,0.033919837,90.31,0
42585,0.887860307,-0.242558976,0.280284686,1.312810835,-0.046839568,0.639601427,-0.018858324,0.276187628,0.094655017,-0.030814861,1.30485699,1.032539557,-0.743170316,0.417868924,-0.470083854,-0.787478067,0.330184002,-0.855442601,-0.47158796,-0.045426491,0.031727205,0.078623691,-0.123741351,-0.275460259,0.504681517,-0.309356173,0.030811051,0.018430583,106.44,0
42586,1.405637874,-1.161533431,0.487517281,-1.419487565,-1.540224177,-0.385104843,-1.172035544,0.099187486,-1.911174052,1.603667285,1.386284671,-0.782575091,-1.044765037,0.210664766,0.257884828,-0.49077101,0.691455353,0.110902799,-0.383187789,-0.433169022,-0.133837953,-0.076489472,0.088076626,0.162933458,0.207235557,-0.202546142,0.032558052,0.00753516,20,0
42588,-0.901760961,-0.39223401,1.909903809,-0.775509786,-0.60377299,0.026214166,-0.680699057,0.229625654,-1.228268294,0.803476001,1.388954426,-0.826452608,-0.937476756,0.008603041,1.071042684,0.814533655,0.579787638,-0.561134021,1.441149382,0.127335207,0.469611581,1.198016985,-0.111567931,0.032794845,-0.213783793,0.011581951,-0.159615892,0.23773332,30,0
42588,1.208568126,0.205165938,0.394705866,0.795901768,-0.689273484,-1.294461128,-0.001565548,-0.134525399,0.257544756,-0.240565612,-0.054763684,-0.530953646,-1.472252516,0.061835721,1.251954656,0.462201549,0.207439896,-0.201378479,-0.314008469,-0.171746729,-0.27768262,-0.91094058,0.178595693,0.627131597,0.11253221,0.078415209,-0.035694283,0.032722691,13.99,0
42589,-4.97422438,-1.748275469,0.032438408,0.608317343,-0.759662213,-0.729123045,-0.181148279,0.841041896,0.634343776,-0.718244436,0.225720136,1.147156875,-0.799699663,0.304159083,-2.207697824,0.846543107,-0.461809233,0.193695678,-1.273607185,-1.345677795,-0.00168836,0.241766979,-0.802290584,0.641354311,-0.0627821,-0.79864551,-1.244231677,0.264537826,106.07,0
42589,0.643767038,-1.415414732,0.669294141,0.234892475,-1.199699753,0.651071341,-0.607682854,0.388373054,1.187085389,-0.399088257,0.550909591,0.362842759,-1.697952848,0.041515729,-0.511124794,-0.007760059,0.156202916,-0.22718666,0.448600253,0.335994848,-0.037464113,-0.520787189,-0.152665133,-0.253779676,-0.075008368,0.952555505,-0.081670785,0.039291375,269.16,0
42589,-2.130842688,-2.021071551,1.452039544,-1.336653185,-1.385995182,-0.426480273,1.590441507,-0.063670151,1.10194119,-2.253876971,-0.736691601,0.372388741,0.047752585,-0.254639128,0.632534924,-0.163787252,-0.478682355,0.670083954,-0.312820544,1.297014073,0.614325117,0.722071803,1.098197957,0.349271549,0.599379471,-0.710808055,-0.074029343,0.167539393,560,0
42589,1.048633081,-1.013582125,0.558296526,-0.580818975,-1.374684159,-0.561890536,-0.526709555,-0.050519279,-0.998382618,0.749178443,1.247777699,0.583308986,0.285436687,0.229887173,0.417315772,-0.788122113,-0.382568557,1.360934351,-0.512100345,-0.160609816,-0.467425725,-1.279936869,0.116470196,0.315896373,-0.198071156,0.712920854,-0.073836568,0.034032001,154,0
42590,-2.97348299,-1.139049444,1.175650547,-1.182418433,-1.550046342,0.020266974,-0.816369153,1.041153928,-0.725235003,-0.319401274,0.074814094,0.111798339,-0.34985507,-0.242112043,-1.802714446,1.562224957,0.422519855,-0.716164073,0.802419936,-0.043110743,0.106059851,0.085465458,-0.299447724,0.040410707,0.485292809,-0.333942005,-0.097059658,-0.10824731,165.62,0
42591,-2.166980672,0.570633783,1.029972845,0.796655517,0.955333406,0.146142663,0.962042535,-0.608883531,0.19414805,1.740864975,1.504714987,0.390951607,0.156992111,-0.327660555,1.047908712,-0.610302653,-0.484773827,0.110269098,0.933618337,-0.451869216,-0.163533561,0.762914389,0.333605676,-0.273470248,0.100304278,-0.276278422,-0.497671301,-0.182971714,13.07,0
42591,1.322691769,0.102463468,-0.139051082,-0.023461914,-0.190455435,-1.061383976,0.251418458,-0.233431417,0.111914741,-0.109456055,-0.758706116,-0.406966439,-0.853493457,0.588715248,0.993545951,0.307881864,-0.327298778,-0.728552617,0.471894635,-0.107906406,-0.483950096,-1.505325461,0.153070117,-0.132989006,0.131614944,0.656121567,-0.10909136,-0.002382798,13.49,0
42591,1.255045783,-0.75194387,-0.062109969,-0.821754896,-0.685797053,-0.289155137,-0.38121216,-0.065965156,-1.08880145,0.809685606,0.466055457,0.198735929,0.165506573,0.339114659,0.252152169,-0.792355157,-0.560545036,1.498489462,-0.088382258,-0.288317885,-0.546194739,-1.346870903,0.006766687,-0.505537568,0.103539371,0.842672478,-0.081951991,0.005493131,88.6,0
42592,1.19563764,0.301844446,0.177093473,0.442674995,0.098685044,-0.073173441,-0.05314571,0.062084082,-0.317805098,-0.178277379,1.683197267,1.285012683,0.902154336,-0.226447602,0.589976755,0.444288804,-0.13848039,-0.234446855,-0.147999112,-0.046263279,-0.222113053,-0.603867037,0.097912757,-0.328620845,0.181818265,0.12470124,-0.005940627,0.015298565,0.89,0
42592,-0.642068042,0.80147061,1.769106054,-0.563351648,-0.03143414,-0.909776973,0.847052327,-0.19413975,-0.696269965,-0.725569065,-0.30388372,0.13766842,0.6932101,0.009709109,0.831860689,0.064874497,-0.281000669,-0.276473271,0.1955136,0.147190646,0.098535773,0.229431601,-0.286976079,0.49212541,0.32694821,1.099554529,-0.051886889,0.05372471,29.95,0
42593,-0.281016587,-0.664550657,1.843741308,-2.960812709,-0.478879901,1.296678079,-1.121791768,0.455702723,-2.014730656,0.822398111,-0.344505613,-0.625001797,1.461516226,-0.937822448,0.070721945,0.719688052,-0.689398288,1.324823421,-0.631692947,-0.251457974,0.147616118,0.829431273,-0.352047512,-1.703773945,-0.177428186,-0.105938547,0.187096078,0.112513265,7.5,0
42593,1.2516224,-0.979482026,1.284870353,-0.399146776,-1.90050031,-0.213584127,-1.304758092,0.263992362,-0.044405297,0.699227148,0.693896674,-0.022428473,-1.481615578,-0.049460927,-0.425826304,-1.08586894,0.083519853,1.596999584,-0.376374915,-0.567887684,-0.430253406,-0.71612018,0.17098157,0.517183184,-0.112706518,0.935196536,-0.0218,0.011199066,14.9,0
42593,-0.432299081,0.8122147,1.476176631,0.787752353,0.694172107,-0.287486516,1.086780865,-0.581019858,-0.243411917,0.400314687,-0.057287926,-0.070607871,0.234614661,-0.170954577,1.322646258,-0.805391953,-0.152342469,-0.452279406,0.093790568,-0.001363807,0.091567255,0.700008781,-0.272841686,0.110111143,-0.445957757,-0.391595849,-0.341071469,-0.306088201,29.44,0
42594,0.202866402,-2.16329343,0.515330071,0.69289897,-1.891030074,-0.246212863,-0.09613822,0.032465938,1.446690849,-0.636124251,-1.126835331,-0.46538644,-1.931091401,-0.039693124,-0.018027333,0.042072061,0.274505413,-0.287454042,0.31247657,0.855919646,0.059017335,-0.851407341,-0.354921307,0.444404787,-0.12270753,0.893222964,-0.145290304,0.100899325,529.82,0
42595,-2.993080821,2.723064246,0.353735965,-0.622634411,-0.510970938,-0.582994531,0.446371037,-0.066901227,1.420962885,2.39101667,-0.807781237,-0.389348478,-0.335032169,-0.482222301,1.065570458,0.170873532,-0.637044526,-0.284005016,0.117182623,0.585062514,-0.349096985,-0.847558398,0.10260287,-0.184076561,-0.305796134,-0.162451652,-1.123625742,-0.29136522,12.54,0
42595,-4.820469142,-5.507662752,2.85625617,2.50468352,5.253248936,-2.47301394,-4.186749485,1.098421603,0.110689041,0.155678273,1.352915042,1.177566263,-0.069539886,0.297250208,1.064932151,-0.761339271,0.454395271,0.137453989,0.455405547,1.624625497,0.640436072,0.209337213,0.975802384,-0.316293984,0.257999237,-0.189277898,-0.057405017,0.197926823,30.76,0
42595,-1.567146678,1.090835723,1.548952449,-0.613733017,-0.153335472,2.305842236,1.763431771,0.093331192,-0.009832869,0.698614414,2.613593647,0.903533573,0.156433854,-0.312467573,1.432894079,-0.971265299,0.295631357,-1.944599931,-1.236852863,0.363412888,-0.41798154,-0.203934316,-0.054979631,-1.023812074,-0.117283594,0.161793908,0.496061344,-0.224359947,248.41,0
42596,-0.092309463,0.652175075,1.085362567,0.567841045,0.568772369,1.167563413,-0.038370252,-0.447121313,-0.46721087,-0.499696108,0.883025172,0.828678461,0.220077147,0.512006296,1.850915118,-1.337234337,0.926862151,-2.218627425,-2.107704785,-0.329596185,0.940147119,0.377963879,-0.156369468,-0.613724831,0.852390279,-0.152350432,0.210410377,0.18802197,19.05,0
42597,1.198719698,0.365390015,0.282615014,1.063029838,-0.020193764,-0.479731661,0.19235151,-0.136736643,-0.132155137,-0.051331131,-0.0467946,0.663175859,0.710024517,0.272198684,1.091345556,-0.2778894,-0.189281739,-0.690419267,-0.734695316,-0.125701049,0.064489678,0.300318076,-0.079543735,0.106631229,0.638957826,-0.301341638,0.034720483,0.018796516,5.9,0
42597,-1.506864776,0.40154665,1.112910196,0.437200537,-0.210538416,-0.735375914,0.224905372,0.361854391,0.025339847,-0.568490127,-1.028397901,0.540818334,0.38155254,-0.130365319,-0.685774596,-0.368814175,0.207011221,-0.377232378,0.378410159,-0.128531735,-0.008884441,0.369609965,0.488315052,0.452157407,0.046902721,0.377383121,0.207488661,0.057143328,42.55,0
42597,0.012662897,-0.238868491,1.643747572,-1.940135518,-1.180960834,-0.830734734,-0.221186807,-0.1668254,-2.478425941,0.957506363,-0.470414154,-0.846498387,0.978871683,-0.533986038,0.388924431,-0.379758139,0.451279201,-0.133597733,-0.017969876,-0.213593682,-0.370452076,-0.757907227,0.115123474,0.328347524,-0.288475225,-0.521860669,0.059429568,0.0348091,24.95,0
42598,-0.674682439,0.457265445,1.496437493,1.321862598,-0.236481673,0.744581283,1.085802939,0.16528013,-0.837720085,-0.355449718,1.175232977,0.911600923,0.050321694,0.172334347,-0.397160611,-0.957506318,0.38785761,-0.166197107,1.011698451,0.415162842,0.09266562,0.162842752,0.095617052,0.029759526,0.572505241,-0.151987257,-0.022453005,-0.013119977,178,0
42598,1.238140913,0.250817988,0.176853743,0.50588334,-0.211393175,-0.576522358,-0.069316236,0.001974522,-0.104919152,-0.093491005,1.226662731,0.465246803,-0.459521708,0.020105971,0.489564022,0.801424001,-0.337804956,0.38381815,0.219652104,-0.103430826,-0.265722028,-0.831231953,0.085188509,-0.055003696,0.20793898,0.099635119,-0.031416279,0.015711369,0.69,0
42598,0.130126108,-0.158945199,0.675770358,1.560976859,-0.050242589,2.162259492,-0.439078198,-0.391368597,0.24203006,-0.008275522,-0.51290991,0.54689862,0.05358726,-0.011192973,-0.040510357,-0.577746911,0.088397178,0.615359926,2.075770245,0.321749494,0.806984912,-0.140704184,-0.361915787,-1.673635182,0.900099247,0.118434452,0.224027868,0.231720765,178.33,0
42599,-2.0531265,0.871800189,0.681249971,0.41965333,-0.425768839,-0.901448992,-0.331875692,0.805184539,0.077208624,-0.435818808,-1.149106923,0.73370043,0.440743341,0.117210586,-0.702989914,-0.269005646,0.372699371,-0.382648688,0.348410132,-0.223269712,-0.02796867,0.311374452,0.266112973,0.464153592,0.061938359,0.380258323,0.212631353,0.051416623,2.94,0
42599,0.672343879,-0.895923293,0.817736093,1.291434107,-1.050806857,0.289946863,-0.388703891,0.203493259,0.618935943,-0.061432408,0.58910036,0.577563156,-0.58019405,0.111964072,0.051186764,0.599764649,-0.730874314,0.947596329,-0.091097737,0.348695231,0.296521722,0.405180764,-0.354843521,0.008965377,0.412472975,-0.278893669,0.013821878,0.063822025,253.14,0
42599,0.134768546,-2.680952254,0.86850356,1.19599666,-1.720774408,2.035048424,-0.918065229,0.503387775,0.376836519,0.293264175,-0.531305394,1.029998528,0.296147127,-0.96154821,-2.074991341,-1.800645956,0.296350717,1.554170382,-0.500026749,0.534526972,-0.08072631,-0.472592751,-0.579440889,-0.806117268,0.263993094,-0.215214281,0.045063622,0.115236528,548.36,0
42600,-0.807228392,0.287207241,0.97387469,0.041248322,1.225869187,0.590779734,0.530227076,0.361396453,-0.210866777,-0.569489284,-0.36021601,-0.051610959,-1.29638295,0.311489918,-1.26333259,0.022694859,-0.612174001,0.163502674,-0.204265782,-0.091834298,0.018756123,-0.02406721,-0.185838986,-1.178620793,0.118276585,-0.460342059,0.10806112,0.119096575,38.66,0
42600,-1.038573114,0.581351335,2.130411873,0.302774666,-0.94121149,-0.26698506,-0.328104125,0.638420059,0.210657066,-0.961902653,-1.202932145,-0.222657808,-0.865621738,0.009036774,0.070051421,0.198122559,0.086909695,0.111794503,0.172201379,-0.09514628,0.047429767,0.017666816,-0.064241482,0.404782254,-0.133412875,0.29814065,-0.03962926,0.020557037,28.75,0
42600,1.335618693,-1.242200867,0.028896629,-1.446802875,-1.27969666,-0.574929748,-0.751595778,-0.17107011,-2.226274769,1.585933635,0.956051806,-0.234654102,0.631625819,-0.061833899,-0.182171582,-0.218935014,0.169744919,0.553482001,0.139681661,-0.111723589,-0.060512759,-0.005926091,-0.169761238,0.017473155,0.50650432,-0.12307469,-0.000798503,0.018689981,105.75,0
42601,1.152844243,0.417846507,1.056691071,2.514087542,-0.517337929,-0.300585112,-0.23107186,0.000909911,-0.429916169,0.674864908,-0.632839487,-0.213396045,-0.021740387,0.098924863,0.781016348,0.942691766,-0.753340801,0.120177361,-1.218793948,-0.13580424,0.142278577,0.380317078,-0.061511794,0.388437836,0.429561417,0.097037722,0.010794727,0.03053038,10.65,0
42601,-0.646569399,-0.004544438,0.964656873,3.617301794,-0.97145334,0.785179777,-0.662061832,-2.650288276,-1.082793343,-0.018544168,-0.933062249,-0.013151967,-0.64539657,0.632571482,0.217356098,-0.132604257,0.528610631,-0.28425343,0.688134144,1.46161774,-1.296193468,-0.445728094,-0.25920909,0.385473681,0.374801367,0.083681581,0.046543497,0.319543575,380.33,0
42602,-0.955309659,1.301626861,0.798526573,0.402338315,0.487683829,1.144948514,-0.074160391,0.891422106,-0.697042421,-0.561368962,0.703679941,0.545214606,0.463930577,0.01266321,2.426891777,-1.18578385,1.706685146,-1.94879316,-0.665748633,-0.009268297,-0.034983884,0.011326642,0.195679832,-0.995758193,-0.88887176,0.291380471,0.192097071,0.136676903,2.69,0
42603,-8.550763184,4.265713305,-6.774436702,1.38296547,-5.140602916,-1.254884071,-2.983165219,5.391356347,-0.13757398,0.808742463,-2.148076911,1.445426915,-0.641713428,4.163695153,0.980343926,0.847502836,2.268347525,-0.106774318,-0.464375108,-0.089890904,0.224332088,-0.101306736,-0.391687524,0.106918425,-0.180888053,-0.36214635,0.173207794,-0.072727403,89.99,0
42604,1.125965986,-0.445613038,0.955419943,0.198704767,-0.953212046,-0.125646107,-0.48656059,-0.018644186,1.007719446,-0.520278606,-0.871582537,1.216990673,1.471741435,-0.847296664,-0.425519411,-0.074673944,-0.065587743,-0.684923666,0.5729659,0.143138951,-0.206080032,-0.392785093,-0.032021832,0.154029975,0.211256059,0.953486564,-0.035828549,0.023913476,66.41,0
42604,1.133712977,-0.101927112,-0.370354048,0.921122341,0.658397802,1.144234386,-0.026288972,0.25298648,0.209542893,0.033180638,-0.45812261,0.416356363,-0.342393274,0.258958287,-0.612648358,0.005539474,-0.588813734,0.146729367,0.558222448,-0.035798809,-0.13446277,-0.328214458,-0.332812291,-1.698934457,0.82812666,-0.227644718,0.020204116,-0.002736542,65.11,0
42604,1.133712977,-0.101927112,-0.370354048,0.921122341,0.658397802,1.144234386,-0.026288972,0.25298648,0.209542893,0.033180638,-0.45812261,0.416356363,-0.342393274,0.258958287,-0.612648358,0.005539474,-0.588813734,0.146729367,0.558222448,-0.035798809,-0.13446277,-0.328214458,-0.332812291,-1.698934457,0.82812666,-0.227644718,0.020204116,-0.002736542,65.11,0
42604,1.102474352,-0.153547022,-0.388485621,0.934257355,0.642450195,1.150053434,-0.004831691,0.248789494,0.207638291,0.025649235,-0.45789094,0.417022385,-0.339510379,0.262619111,-0.610614181,0.007672208,-0.58833434,0.150042394,0.553057908,-0.002869247,-0.124664868,-0.336748791,-0.347064521,-1.698104734,0.822189433,-0.229369285,0.017148843,7.89E-05,81.28,0
42604,1.102474352,-0.153547022,-0.388485621,0.934257355,0.642450195,1.150053434,-0.004831691,0.248789494,0.207638291,0.025649235,-0.45789094,0.417022385,-0.339510379,0.262619111,-0.610614181,0.007672208,-0.58833434,0.150042394,0.553057908,-0.002869247,-0.124664868,-0.336748791,-0.347064521,-1.698104734,0.822189433,-0.229369285,0.017148843,7.89E-05,81.28,0
42605,0.909194264,-0.172872968,0.220892427,1.312591352,-0.304115075,-0.357390547,0.234109264,-0.088125512,-0.007122368,-0.040997711,-0.226199216,0.163958681,-0.134263382,0.424836118,1.227073078,-0.115250302,-0.179804596,-0.466558697,-0.878552945,0.111957784,0.184100472,0.275630367,-0.205671878,0.093077713,0.541416263,-0.266288939,0.005995504,0.043695908,150,0
42605,-0.795533029,0.650587504,2.042761293,-0.780238661,0.074584841,0.175808813,0.468338379,0.253309662,-0.420438431,-0.711635199,0.311789379,-0.059339643,-0.564063389,0.189387261,0.162827444,1.198174712,-1.273786147,0.82176609,-0.219155229,-0.009349368,-0.027172563,-0.298474617,-0.251743617,-0.522970995,0.241049955,0.164319886,-0.010604501,0.049830236,38.49,0
42605,1.149610827,0.278984465,0.43069984,2.140489195,0.133997229,0.566031165,-0.212162155,0.221334545,-0.622023079,0.849590236,-0.045822718,-0.282500572,-0.75446995,0.496064021,0.149608652,1.452804859,-1.321507073,0.775357718,-0.323582367,-0.094425115,-0.113106864,-0.524361874,-0.100021331,-0.899293871,0.379771798,-0.074786834,-0.013292088,0.011806102,35.57,0
42605,-0.582785083,0.15532455,1.877737432,-0.640857565,-0.475041199,-0.572382714,0.312469093,0.048996815,0.442720903,-0.926888589,-1.009662708,0.01904381,-0.247275254,-0.449601911,-0.52883427,0.171396617,-0.283969664,-0.177568293,-0.389277802,0.011787949,0.195177904,0.601074313,-0.023153684,0.479501268,-0.433891522,0.930256923,0.058950941,0.149335019,53.21,0
42606,0.593730001,-2.311743919,-0.549637334,-1.016687648,-1.457790787,-0.672790644,0.076013086,-0.367918234,-2.252139356,1.190846567,-0.146035704,-0.695355425,0.508680748,0.079297972,0.603255514,-0.889861859,0.942639808,-0.922180535,-0.476472858,0.589434083,-0.19251421,-1.247622496,-0.232721781,0.05079242,0.096262991,-0.470542688,-0.069058105,0.094297304,484.98,0
42606,1.162301402,-0.441040287,0.883967368,0.427276088,-0.892888068,0.257678348,-0.757259243,0.159562931,-1.149303145,0.930402553,1.364195175,1.013323652,1.002149403,0.054995344,0.547115508,-1.171355222,-0.369780959,1.507420841,-1.468665418,-0.442070638,-0.13891862,0.072847709,-0.003794284,0.006163138,0.298020078,-0.292811699,0.080832081,0.030929604,39,0
42606,-1.448036674,-0.101255093,0.749385018,-2.505307097,-1.005035322,-0.145188876,-1.39245738,0.942573173,-2.329500291,0.577523299,-1.429424227,-0.583622646,1.565480212,-0.241818617,0.368339619,0.145813647,0.382669854,0.183486315,-1.049125501,-0.401747138,0.068939176,0.403324353,-0.266099441,-0.752583587,-0.067117179,-0.195799381,0.086661273,-0.052618228,7.8,0
42607,1.005453342,-0.539806086,1.243901854,0.95753804,-1.316587466,-0.052007681,-0.772394947,0.302990846,1.235219689,-0.245488579,-0.598821623,-0.54840939,-2.248819057,0.096591444,0.679310299,-0.11272202,0.351261216,-0.506325973,-0.524431459,-0.171254415,-0.034376405,-0.107822251,0.078715706,0.390690099,0.042284619,0.327382345,0.008647237,0.032207083,64.99,0
42607,-0.353805583,0.995446895,1.37970543,0.786860647,0.589964253,-0.303255334,0.993157526,-0.266098229,-0.571333461,0.108317918,-0.002361679,0.499344944,1.145684686,-0.096138631,1.177160886,-0.764241008,-0.081124221,-0.508616522,0.033768368,0.308544751,0.115649833,0.7190623,-0.130951523,0.118478328,-0.243684603,-0.320556248,0.269239876,0.004858174,21.92,0
42607,1.21357917,-0.300769118,0.619912599,0.292345615,-1.076004182,-0.976589645,-0.274344835,-0.072704432,0.97872012,-0.324659091,-0.659561206,-0.190074512,-1.573625851,0.082949514,-0.164192692,-0.391204887,0.392960429,-0.641253874,0.342845059,-0.167462679,-0.103258061,-0.150218879,-0.011610729,0.786063957,0.346012215,1.094746715,-0.078412303,0.002307955,18.39,0
42607,-1.45086234,1.132894472,1.082909084,-1.388701742,0.487569999,0.43129278,-0.551759736,-2.276668256,-0.082090342,-0.336535967,0.274112118,0.896584311,0.858818403,-0.018467019,-0.110278261,1.159461421,-1.229131086,0.509735288,0.085609897,-0.661751505,2.166653971,-1.151128909,-0.085334904,-0.813180891,-0.427718153,0.449995287,0.113634826,0.101410165,19.9,0
42608,-0.44110154,1.010223573,1.326778713,1.010400799,0.280366865,-0.274697712,0.619136284,-0.034686816,-0.592001841,-0.07681242,-0.333604325,-0.323323189,-0.449362496,0.450316391,1.532987048,-0.724226015,0.238314137,-0.253776467,0.402874891,-0.042669257,0.180249895,0.548272653,-0.176720916,0.0845453,-0.232261263,-0.238579528,0.045598602,0.144933785,9.99,0
42608,-9.62822864,-7.996240169,0.111414631,2.357297636,3.803546942,-3.088877036,-3.572523793,-3.416933748,1.274140757,-0.246246558,-0.956541289,1.000588324,0.164873654,-0.179348363,-0.389493501,0.612068601,0.02703188,-0.540187239,0.054181727,-2.117372832,-1.621600524,0.22648496,0.064444463,0.707647897,1.026005323,0.694618257,1.729518672,-1.000737339,87,0
42608,1.593932133,-0.679669564,-0.342736243,-1.464644287,-0.743696571,-1.035782424,-0.341208941,-0.486514648,-2.413392526,1.448657345,-0.630108863,-0.225206692,2.100010806,-0.38645236,0.130777168,-0.708096407,0.391642192,-0.291897782,0.050547253,-0.220404954,-0.185363202,-0.049977452,-0.164196177,-0.071575033,0.802686827,-0.057677801,0.006806882,0.005233009,15,0
42608,-0.022953695,-0.162011693,0.552684871,-1.756456083,-0.493283822,0.946095054,-1.718496187,-2.457044591,-0.863937249,-0.469282276,-1.625559656,-0.960674296,-0.066856564,0.01192667,0.726042301,1.939862434,-0.274802278,-0.930517214,-0.539702362,0.763995651,-0.918933223,1.179809757,-0.302223646,-1.295643126,0.803601983,-0.058837939,0.103043498,0.243244158,59,0
42609,0.808882489,-0.470287899,0.723346742,1.010321447,-0.021899234,1.913294557,-0.705097818,0.740144976,0.420895746,-0.150784058,1.850793834,1.039606095,-0.802568406,0.350525313,0.930873766,-0.975661413,0.673281074,-1.277712236,-1.633865086,-0.150997277,0.328939814,1.034933345,-0.078782511,-1.009412986,0.241336943,-0.118446491,0.101267166,0.016211769,84,0
42609,-0.424692367,0.986312241,1.144368235,-0.171970574,0.437474683,-0.012525347,0.513669279,0.239259331,-0.622461008,-0.384504205,1.400072288,0.54184893,-0.013391885,-0.205762023,0.479711841,0.386290373,-0.078163331,0.027195267,-0.036217503,0.110689044,-0.203398754,-0.53133701,-0.025940506,-0.362275955,-0.220412418,0.104676194,0.255472203,0.081855966,6.24,0
42610,-0.370734862,0.409308245,2.114756668,0.667257727,-0.100886945,0.614865235,-0.240756286,0.295520581,0.187218407,-0.45219399,-0.961633584,0.312988611,0.691333451,-0.53435042,0.722001104,-0.506353663,0.257146433,-0.286688164,0.905526419,0.131216419,0.039769713,0.356737941,-0.072009185,-0.367139977,-0.593039529,0.438464052,0.185692561,0.154989069,5.16,0
